Date,Open,High,Low,Close,Adj Close,Volume
2010-11-16,16700.0,16700.0,16350.0,16700.0,14205.926758,2211000
2010-11-18,17000.0,17000.0,16600.0,17000.0,14461.123047,3919000
2010-11-19,17450.0,17500.0,16850.0,17450.0,14843.916992,7992000
2010-11-22,17300.0,17450.0,17100.0,17300.0,14716.319336,925000
2010-11-23,17000.0,17300.0,16900.0,17000.0,14461.123047,2003000
2010-11-24,17000.0,17000.0,16600.0,17000.0,14461.123047,1889000
2010-11-25,17150.0,17300.0,17050.0,17150.0,14588.719727,906000
2010-11-26,16550.0,17150.0,16550.0,16550.0,14078.328125,1721500
2010-11-29,16100.0,16450.0,15900.0,16100.0,13778.789063,2592000
2010-11-30,15000.0,16050.0,15000.0,15000.0,12837.382813,8707000
2010-12-01,15700.0,15700.0,15250.0,15700.0,13436.458984,2572000
2010-12-02,16700.0,17000.0,15950.0,16700.0,14292.285156,4329500
2010-12-03,16200.0,17000.0,16000.0,16200.0,13864.37207,3142000
2010-12-06,16450.0,16500.0,16150.0,16450.0,14078.328125,1475000
2010-12-08,16550.0,16700.0,16100.0,16550.0,14163.911133,2383500
2010-12-09,16600.0,16600.0,16350.0,16600.0,14206.702148,1281000
2010-12-10,16450.0,16600.0,16100.0,16450.0,14078.328125,1026000
2010-12-13,16150.0,16250.0,16150.0,16150.0,13821.579102,982500
2010-12-14,15800.0,16250.0,15800.0,15800.0,13522.041016,2427000
2010-12-15,15800.0,15900.0,15350.0,15800.0,13522.041016,3397500
2010-12-16,15150.0,15800.0,15000.0,15150.0,12965.754883,3329000
2010-12-17,15200.0,15450.0,15050.0,15200.0,13008.546875,3437500
2010-12-20,15650.0,15650.0,15150.0,15650.0,13393.667969,1841000
2010-12-21,15900.0,16100.0,15550.0,15900.0,13607.624023,1985500
2010-12-22,15900.0,16050.0,15750.0,15900.0,13607.624023,1352500
2010-12-23,16000.0,16100.0,15700.0,16000.0,13693.207031,742500
2010-12-27,15750.0,15900.0,15550.0,15750.0,13479.249023,668000
2010-12-28,15900.0,16000.0,15600.0,15900.0,13607.624023,494000
2010-12-29,16200.0,16400.0,16150.0,16200.0,13864.37207,1731500
2010-12-30,16500.0,16500.0,16200.0,16500.0,14121.119141,1292000
2011-01-03,16050.0,16650.0,15950.0,16050.0,13735.99707,1742500
2011-01-04,16050.0,16300.0,16000.0,16050.0,13735.99707,1145500
2011-01-05,16350.0,16350.0,15900.0,16350.0,13992.74707,638500
2011-01-06,16100.0,16400.0,16000.0,16100.0,13778.789063,1115500
2011-01-07,15950.0,16100.0,15500.0,15950.0,13650.416016,2231500
2011-01-10,15650.0,16000.0,15500.0,15650.0,13393.667969,1340000
2011-01-11,15500.0,15850.0,15500.0,15500.0,13265.293945,2111500
2011-01-12,15650.0,15700.0,15100.0,15650.0,13393.667969,1785500
2011-01-13,15900.0,16350.0,15750.0,15900.0,13607.624023,2374500
2011-01-14,16050.0,16050.0,15550.0,16050.0,13735.99707,954000
2011-01-17,16450.0,16450.0,15700.0,16450.0,14078.328125,979500
2011-01-18,16100.0,16350.0,15850.0,16100.0,13778.789063,948500
2011-01-19,15700.0,16100.0,15550.0,15700.0,13436.458984,1095000
2011-01-20,15250.0,15700.0,15200.0,15250.0,13051.337891,1079000
2011-01-21,14250.0,15000.0,13800.0,14250.0,12195.512695,7514000
2011-01-24,14000.0,14350.0,13900.0,14000.0,11981.555664,1753000
2011-01-25,14150.0,14300.0,13950.0,14150.0,12109.930664,2759000
2011-01-26,14250.0,14600.0,14000.0,14250.0,12195.512695,3349500
2011-01-27,14800.0,15100.0,14250.0,14800.0,12666.214844,4363000
2011-01-28,14900.0,14950.0,14650.0,14900.0,12751.798828,1288000
2011-01-31,15050.0,15700.0,14250.0,15050.0,12880.172852,3405500
2011-02-01,15100.0,15350.0,14800.0,15100.0,12922.963867,1456000
2011-02-02,15250.0,15500.0,15100.0,15250.0,13051.337891,695500
2011-02-04,15750.0,15750.0,15150.0,15750.0,13479.249023,523500
2011-02-07,15550.0,15750.0,15300.0,15550.0,13308.086914,627000
2011-02-08,14950.0,15750.0,14850.0,14950.0,12794.589844,1264000
2011-02-09,15000.0,15000.0,14600.0,15000.0,12837.382813,1532000
2011-02-10,14650.0,14800.0,14100.0,14650.0,12537.842773,3452500
2011-02-11,14600.0,15250.0,14300.0,14600.0,12495.050781,1706000
2011-02-14,14500.0,15050.0,14350.0,14500.0,12409.467773,886500
2011-02-16,15150.0,15250.0,14250.0,15150.0,12965.754883,3118000
2011-02-17,14950.0,15300.0,14950.0,14950.0,12794.589844,869000
2011-02-18,15500.0,15600.0,15100.0,15500.0,13265.293945,1128000
2011-02-21,15450.0,15550.0,15350.0,15450.0,13222.50293,493500
2011-02-22,15250.0,15400.0,14950.0,15250.0,13051.337891,930000
2011-02-23,15700.0,15950.0,14900.0,15700.0,13436.458984,1812500
2011-02-24,15600.0,15850.0,15500.0,15600.0,13350.876953,684500
2011-02-25,15500.0,16100.0,15400.0,15500.0,13265.293945,1168500
2011-02-28,16200.0,16200.0,15650.0,16200.0,13864.37207,1595000
2011-03-01,16250.0,16400.0,16050.0,16250.0,13907.162109,1284500
2011-03-02,16200.0,16200.0,15900.0,16200.0,13864.37207,1501500
2011-03-03,16500.0,16650.0,16150.0,16500.0,14121.119141,3080000
2011-03-04,16700.0,16750.0,16600.0,16700.0,14292.285156,2336000
2011-03-07,16900.0,16900.0,16650.0,16900.0,14463.449219,1273500
2011-03-08,16800.0,16900.0,16650.0,16800.0,14377.867188,1908000
2011-03-09,16750.0,16950.0,16750.0,16750.0,14335.075195,1079500
2011-03-10,16700.0,16850.0,16550.0,16700.0,14292.285156,633500
2011-03-11,16800.0,16800.0,16150.0,16800.0,14377.867188,766500
2011-03-14,16500.0,16850.0,16500.0,16500.0,14121.119141,456000
2011-03-15,16450.0,16700.0,16050.0,16450.0,14078.328125,1115500
2011-03-16,16550.0,16600.0,16350.0,16550.0,14163.911133,7341000
2011-03-17,16100.0,16450.0,16050.0,16100.0,13778.789063,2793000
2011-03-18,15600.0,16250.0,15550.0,15600.0,13350.876953,1753500
2011-03-21,16050.0,16100.0,15550.0,16050.0,13735.99707,814000
2011-03-22,15950.0,16200.0,15800.0,15950.0,13650.416016,640000
2011-03-23,8000.0,8050.0,7950.0,8000.0,6846.603516,4225000
2011-03-24,16300.0,16350.0,16100.0,16300.0,13949.953125,1487500
2011-03-25,16000.0,16350.0,16000.0,16000.0,13693.207031,1445500
2011-03-28,15750.0,15950.0,15700.0,15750.0,13479.249023,1755500
2011-03-29,15300.0,15700.0,15250.0,15300.0,13094.128906,4340500
2011-03-30,15300.0,15500.0,15250.0,15300.0,13094.128906,4026500
2011-03-31,15300.0,15500.0,15250.0,15300.0,13094.128906,4254500
2011-04-01,15450.0,15650.0,15350.0,15450.0,13222.50293,5263000
2011-04-04,15200.0,15550.0,15100.0,15200.0,13008.546875,5228000
2011-04-05,15300.0,15400.0,15200.0,15300.0,13094.128906,2988000
2011-04-06,15300.0,15350.0,15250.0,15300.0,13094.128906,2655000
2011-04-07,15300.0,15400.0,15200.0,15300.0,13094.128906,2658000
2011-04-08,15100.0,15300.0,15100.0,15100.0,12922.963867,4492500
2011-04-11,15150.0,15250.0,15100.0,15150.0,12965.754883,3156500
2011-04-12,15150.0,15150.0,15100.0,15150.0,12965.754883,1287000
2011-04-13,15100.0,15300.0,15000.0,15100.0,12922.963867,3956500
2011-04-14,14950.0,15050.0,14950.0,14950.0,12794.589844,2586500
2011-04-15,14950.0,15050.0,14900.0,14950.0,12794.589844,2134000
2011-04-18,15000.0,15050.0,14950.0,15000.0,12837.382813,2693000
2011-04-19,15150.0,15300.0,14900.0,15150.0,12965.754883,3009500
2011-04-20,15300.0,15350.0,15050.0,15300.0,13094.128906,2824500
2011-04-21,15350.0,15400.0,15250.0,15350.0,13136.922852,2725500
2011-04-25,15200.0,15400.0,15150.0,15200.0,13008.546875,1385500
2011-04-26,15250.0,15250.0,15100.0,15250.0,13051.337891,1169000
2011-04-27,15250.0,15400.0,15200.0,15250.0,13051.337891,1236500
2011-04-28,15300.0,15300.0,15150.0,15300.0,13094.128906,736000
2011-04-29,15300.0,15350.0,15250.0,15300.0,13094.128906,1563500
2011-05-02,15300.0,15300.0,15150.0,15300.0,13094.128906,1159500
2011-05-03,15200.0,15300.0,15150.0,15200.0,13008.546875,1026000
2011-05-04,15000.0,15200.0,14950.0,15000.0,12837.382813,6730500
2011-05-05,15000.0,15000.0,14850.0,15000.0,12837.382813,3744500
2011-05-06,14950.0,15100.0,14900.0,14950.0,12794.589844,2845500
2011-05-09,14950.0,15050.0,14900.0,14950.0,12794.589844,1118500
2011-05-10,14900.0,15150.0,14900.0,14900.0,12751.798828,713500
2011-05-11,15000.0,15100.0,14950.0,15000.0,12837.382813,1000500
2011-05-12,14900.0,15100.0,14850.0,14900.0,12751.798828,3831000
2011-05-13,14900.0,15050.0,14850.0,14900.0,12751.798828,1040500
2011-05-16,14800.0,14900.0,14650.0,14800.0,12666.214844,2146000
2011-05-18,14900.0,15000.0,14750.0,14900.0,12751.798828,1396500
2011-05-19,14950.0,15100.0,14950.0,14950.0,12794.589844,1533000
2011-05-20,15000.0,15150.0,14950.0,15000.0,12837.382813,1679000
2011-05-23,14850.0,14950.0,14800.0,14850.0,12709.006836,1241000
2011-05-24,14800.0,15050.0,14750.0,14800.0,12666.214844,1642500
2011-05-25,14800.0,14950.0,14750.0,14800.0,12666.214844,1509500
2011-05-26,14850.0,14950.0,14800.0,14850.0,12709.006836,1425000
2011-05-27,14850.0,14950.0,14750.0,14850.0,12709.006836,872000
2011-05-30,14850.0,14950.0,14850.0,14850.0,12709.006836,757000
2011-05-31,14700.0,14900.0,14700.0,14700.0,12580.633789,2736500
2011-06-01,14800.0,14950.0,14750.0,14800.0,12666.214844,1941500
2011-06-03,14950.0,14950.0,14750.0,14950.0,12794.589844,703000
2011-06-06,14900.0,14950.0,14800.0,14900.0,12751.798828,635500
2011-06-07,14950.0,14950.0,14800.0,14950.0,12794.589844,1713000
2011-06-08,14800.0,14950.0,14800.0,14800.0,12666.214844,898000
2011-06-09,14700.0,14900.0,14700.0,14700.0,12580.633789,2225000
2011-06-10,14700.0,14800.0,14700.0,14700.0,12580.633789,488500
2011-06-13,14600.0,14750.0,14600.0,14600.0,12495.050781,1235500
2011-06-14,14800.0,14850.0,14600.0,14800.0,12666.214844,539500
2011-06-15,14850.0,14950.0,14800.0,14850.0,12709.006836,1313500
2011-06-16,14800.0,14900.0,14700.0,14800.0,12666.214844,1324000
2011-06-17,14800.0,14850.0,14600.0,14800.0,12666.214844,1691500
2011-06-20,14750.0,14950.0,14750.0,14750.0,12623.421875,658500
2011-06-21,14850.0,14950.0,14850.0,14850.0,12709.006836,782000
2011-06-22,15000.0,15000.0,14850.0,15000.0,12837.382813,757500
2011-06-23,15000.0,15050.0,14950.0,15000.0,12837.382813,644500
2011-06-24,15200.0,15350.0,14950.0,15200.0,13008.546875,2599000
2011-06-27,15150.0,15300.0,15100.0,15150.0,12965.754883,2142000
2011-06-28,14900.0,14950.0,14750.0,14900.0,13048.074219,1065500
2011-06-30,14900.0,15100.0,14900.0,14900.0,13048.074219,2543500
2011-07-01,14950.0,15100.0,14950.0,14950.0,13091.857422,2561000
2011-07-05,14800.0,15050.0,14700.0,14800.0,12960.500977,1497000
2011-07-06,14850.0,14950.0,14700.0,14850.0,13004.286133,832500
2011-07-07,14750.0,14950.0,14750.0,14750.0,12916.714844,684000
2011-07-08,15000.0,15100.0,14900.0,15000.0,13135.642578,1581500
2011-07-11,15100.0,15100.0,14950.0,15100.0,13223.212891,863000
2011-07-12,14800.0,15000.0,14750.0,14800.0,12960.500977,2085000
2011-07-13,14750.0,14950.0,14700.0,14750.0,12916.714844,1116500
2011-07-14,14850.0,14900.0,14750.0,14850.0,13004.286133,1342000
2011-07-15,15000.0,15000.0,14850.0,15000.0,13135.642578,1198500
2011-07-18,14950.0,15000.0,14900.0,14950.0,13091.857422,796000
2011-07-19,14900.0,14950.0,14850.0,14900.0,13048.074219,899500
2011-07-20,14950.0,14950.0,14800.0,14950.0,13091.857422,734000
2011-07-21,15000.0,15000.0,14850.0,15000.0,13135.642578,903500
2011-07-22,15050.0,15100.0,14900.0,15050.0,13179.427734,889500
2011-07-25,14950.0,15050.0,14900.0,14950.0,13091.857422,671500
2011-07-26,15000.0,15050.0,14900.0,15000.0,13135.642578,971500
2011-07-27,15250.0,15300.0,14850.0,15250.0,13354.570313,4483000
2011-07-28,15750.0,15900.0,15100.0,15750.0,13792.423828,9915000
2011-07-29,15600.0,15800.0,15400.0,15600.0,13661.068359,2205000
2011-08-01,15900.0,16000.0,15700.0,15900.0,13923.782227,3327000
2011-08-02,16000.0,16150.0,15800.0,16000.0,14011.353516,5512000
2011-08-03,16100.0,16150.0,15650.0,16100.0,14098.922852,3604500
2011-08-04,17000.0,17000.0,16200.0,17000.0,14887.060547,8674000
2011-08-05,16250.0,16550.0,16000.0,16250.0,14230.27832,4084500
2011-08-08,16000.0,16450.0,15600.0,16000.0,14011.353516,4377000
2011-08-09,15000.0,15950.0,15000.0,15000.0,13135.642578,3216000
2011-08-10,15800.0,15800.0,15300.0,15800.0,13836.211914,2316500
2011-08-11,16400.0,16400.0,15300.0,16400.0,14361.635742,2975000
2011-08-12,16400.0,16600.0,16200.0,16400.0,14361.635742,2939000
2011-08-15,16750.0,16800.0,16450.0,16750.0,14668.135742,1121000
2011-08-16,16800.0,16850.0,16400.0,16800.0,14711.918945,1847500
2011-08-18,17350.0,17400.0,16800.0,17350.0,15193.55957,4332000
2011-08-19,16550.0,17250.0,16450.0,16550.0,14492.992188,3773000
2011-08-22,16650.0,16850.0,16100.0,16650.0,14580.5625,1430000
2011-08-23,16800.0,17050.0,16550.0,16800.0,14711.918945,1245000
2011-08-24,16450.0,17000.0,16450.0,16450.0,14405.420898,918000
2011-08-25,16150.0,16550.0,16150.0,16150.0,14142.709961,760500
2011-08-26,16900.0,17000.0,15950.0,16900.0,14799.490234,2803500
2011-09-05,16750.0,17450.0,16650.0,16750.0,14668.135742,2779500
2011-09-06,17000.0,17150.0,16400.0,17000.0,14887.060547,1474000
2011-09-07,17400.0,17400.0,17150.0,17400.0,15237.345703,1122500
2011-09-08,17550.0,17700.0,17400.0,17550.0,15368.701172,1868500
2011-09-09,17550.0,17750.0,17550.0,17550.0,15368.701172,1421000
2011-09-12,17000.0,17250.0,16750.0,17000.0,14887.060547,648000
2011-09-13,17050.0,17350.0,16950.0,17050.0,14930.845703,731500
2011-09-14,17100.0,17350.0,16500.0,17100.0,14974.630859,1991000
2011-09-15,16700.0,17200.0,16150.0,16700.0,14624.349609,3208000
2011-09-16,16850.0,17200.0,16700.0,16850.0,14755.708008,1700500
2011-09-19,16050.0,16600.0,14000.0,16050.0,14055.137695,3117000
2011-09-20,16050.0,16050.0,15450.0,16050.0,14055.137695,2766000
2011-09-21,15800.0,16200.0,15750.0,15800.0,13836.211914,2560500
2011-09-22,15000.0,15300.0,14750.0,15000.0,13135.642578,2252000
2011-09-23,15350.0,15350.0,14650.0,15350.0,13442.140625,1207500
2011-09-26,15200.0,15600.0,14650.0,15200.0,13310.785156,2554000
2011-09-27,15600.0,15950.0,15400.0,15600.0,13661.068359,1319500
2011-09-28,15600.0,15850.0,15450.0,15600.0,13661.068359,1934500
2011-09-29,15700.0,16500.0,15300.0,15700.0,13748.638672,2209500
2011-09-30,16500.0,16500.0,15700.0,16500.0,14449.207031,3422500
2011-10-03,16100.0,16500.0,15350.0,16100.0,14098.922852,2423000
2011-10-04,15750.0,15800.0,15500.0,15750.0,13792.423828,2001500
2011-10-05,15850.0,16000.0,15600.0,15850.0,13879.995117,1947500
2011-10-06,16050.0,16300.0,16000.0,16050.0,14055.137695,2021000
2011-10-07,15900.0,16500.0,15900.0,15900.0,13923.782227,1869500
2011-10-10,15600.0,15900.0,15600.0,15600.0,13661.068359,794000
2011-10-11,15550.0,15850.0,15550.0,15550.0,13617.283203,2350500
2011-10-12,16000.0,16000.0,15500.0,16000.0,14011.353516,1322500
2011-10-13,15850.0,16250.0,15850.0,15850.0,13879.995117,2175000
2011-10-14,15700.0,16000.0,15700.0,15700.0,13748.638672,924000
2011-10-17,15450.0,16050.0,15400.0,15450.0,13529.711914,2437000
2011-10-18,15700.0,15750.0,15250.0,15700.0,13748.638672,1641000
2011-10-19,15700.0,15900.0,15600.0,15700.0,13748.638672,720000
2011-10-20,15650.0,15800.0,15500.0,15650.0,13704.853516,1102500
2011-10-21,15950.0,16200.0,15700.0,15950.0,13967.567383,3640500
2011-10-24,16150.0,16300.0,15900.0,16150.0,14142.709961,3206500
2011-10-25,16200.0,16200.0,16050.0,16200.0,14186.496094,1247500
2011-10-26,16100.0,16200.0,16050.0,16100.0,14098.922852,1903500
2011-10-27,16050.0,16200.0,16000.0,16050.0,14055.137695,1429000
2011-10-28,15700.0,16400.0,15500.0,15700.0,13748.638672,3774000
2011-10-31,15650.0,16000.0,15600.0,15650.0,13704.853516,2318500
2011-11-01,15650.0,15850.0,15450.0,15650.0,13704.853516,1338000
2011-11-02,15800.0,15800.0,15450.0,15800.0,13836.211914,939000
2011-11-03,15700.0,15800.0,15650.0,15700.0,13748.638672,1206500
2011-11-04,15850.0,16000.0,15750.0,15850.0,13879.995117,1996500
2011-11-07,15750.0,15950.0,15700.0,15750.0,13792.423828,2994500
2011-11-08,15800.0,15850.0,15700.0,15800.0,13836.211914,3027000
2011-11-09,16200.0,16200.0,15850.0,16200.0,14186.496094,1909000
2011-11-10,16050.0,16100.0,15700.0,16050.0,14055.137695,760500
2011-11-11,15950.0,16150.0,15950.0,15950.0,13967.567383,320500
2011-11-14,16000.0,16200.0,15950.0,16000.0,14011.353516,368500
2011-11-15,15900.0,16100.0,15850.0,15900.0,13923.782227,700500
2011-11-16,15850.0,16050.0,15800.0,15850.0,13879.995117,1232000
2011-11-17,16150.0,16250.0,15900.0,16150.0,14142.709961,1785500
2011-11-18,16150.0,16200.0,16050.0,16150.0,14142.709961,1186500
2011-11-21,16200.0,16200.0,16000.0,16200.0,14186.496094,693000
2011-11-22,16800.0,16800.0,16150.0,16800.0,14711.918945,2996000
2011-11-23,17500.0,17550.0,16600.0,17500.0,15324.916992,3637000
2011-11-24,17400.0,17450.0,17250.0,17400.0,15237.345703,2100000
2011-11-25,17850.0,17850.0,17100.0,17850.0,15631.418945,1777500
2011-11-28,17550.0,17850.0,16800.0,17550.0,15368.701172,1999000
2011-11-29,18100.0,18400.0,17550.0,18100.0,15850.34375,2355000
2011-11-30,18200.0,18300.0,17000.0,18200.0,15937.915039,2556000
2011-12-01,18200.0,18200.0,18200.0,18200.0,15937.915039,0
2011-12-02,17600.0,17800.0,17600.0,17600.0,15412.485352,684000
2011-12-05,17900.0,18200.0,17500.0,17900.0,15675.197266,2216500
2011-12-06,18000.0,18050.0,17800.0,18000.0,15762.774414,1794000
2011-12-07,17900.0,18050.0,17700.0,17900.0,15895.975586,1934500
2011-12-08,17800.0,18000.0,17650.0,17800.0,15807.173828,1801000
2011-12-09,17550.0,17750.0,17500.0,17550.0,15585.161133,775000
2011-12-12,17600.0,17950.0,17600.0,17600.0,15629.567383,1404000
2011-12-13,17300.0,17500.0,17200.0,17300.0,15363.152344,1800000
2011-12-14,17600.0,17700.0,17300.0,17600.0,15629.567383,1112000
2011-12-15,17500.0,17500.0,17100.0,17500.0,15540.761719,1691500
2011-12-16,17300.0,17700.0,17300.0,17300.0,15363.152344,1118000
2011-12-19,18300.0,18500.0,17750.0,18300.0,16251.195313,3138000
2011-12-20,17950.0,18750.0,17950.0,17950.0,15940.379883,1367500
2011-12-21,18200.0,18750.0,18000.0,18200.0,16162.389648,1446000
2011-12-22,18600.0,18950.0,18300.0,18600.0,16517.607422,1527000
2011-12-23,18750.0,19000.0,18600.0,18750.0,16650.8125,495000
2011-12-27,18750.0,18900.0,18050.0,18300.0,16251.195313,926000
2011-12-28,18300.0,18500.0,17950.0,18300.0,16251.195313,957000
2011-12-29,18500.0,18500.0,17950.0,18500.0,16428.802734,1357000
2011-12-30,18800.0,18950.0,18500.0,18800.0,16695.216797,2801500
2012-01-02,18550.0,18850.0,18500.0,18550.0,16473.207031,283000
2012-01-03,18500.0,18700.0,18200.0,18500.0,16428.802734,799500
2012-01-04,19300.0,19400.0,18550.0,19300.0,17139.242188,2634500
2012-01-05,20050.0,20100.0,19200.0,20050.0,17805.271484,2453000
2012-01-06,19200.0,19800.0,19200.0,19200.0,17050.435547,1407000
2012-01-09,19600.0,19700.0,19300.0,19600.0,17405.650391,1663000
2012-01-10,19800.0,19950.0,19650.0,19800.0,17583.261719,1895500
2012-01-11,19300.0,20000.0,19300.0,19300.0,17139.242188,1570000
2012-01-12,19700.0,19750.0,19550.0,19700.0,17494.455078,1001500
2012-01-13,19950.0,20000.0,19600.0,19950.0,17716.464844,3
2012-01-16,19750.0,19900.0,19650.0,19750.0,17538.859375,217000
2012-01-17,19800.0,19900.0,19500.0,19800.0,17583.261719,873000
2012-01-18,20000.0,20000.0,19700.0,20000.0,17760.867188,1156500
2012-01-19,20250.0,20300.0,19850.0,20250.0,17982.880859,2066500
2012-01-20,20450.0,20550.0,20250.0,20450.0,18160.486328,2730000
2012-01-24,20450.0,21300.0,20400.0,21300.0,18915.324219,3
2012-01-25,20600.0,21000.0,20400.0,20600.0,18293.697266,1456000
2012-01-26,20750.0,21100.0,20450.0,20750.0,18426.902344,1248500
2012-01-27,20500.0,20700.0,20450.0,20500.0,18204.888672,1171000
2012-01-30,19600.0,20500.0,19400.0,19600.0,17405.650391,2711000
2012-01-31,19600.0,19700.0,18650.0,19600.0,17405.650391,4802500
2012-02-01,19800.0,19800.0,19400.0,19800.0,17583.261719,1656500
2012-02-02,20000.0,20050.0,19700.0,20000.0,17760.867188,2758500
2012-02-03,19900.0,20000.0,19750.0,19900.0,17672.0625,859500
2012-02-06,19600.0,20000.0,19200.0,19600.0,17405.650391,1395000
2012-02-07,19950.0,19950.0,19250.0,19950.0,17716.464844,1401500
2012-02-08,19800.0,20000.0,19400.0,19800.0,17583.261719,1649000
2012-02-09,19950.0,19950.0,19700.0,19950.0,17716.464844,1010500
2012-02-10,19300.0,19950.0,19250.0,19300.0,17139.242188,1127500
2012-02-13,19850.0,19850.0,19100.0,19850.0,17627.664063,733500
2012-02-14,19900.0,19950.0,19750.0,19900.0,17672.0625,608500
2012-02-15,19950.0,19950.0,19500.0,19950.0,17716.464844,749500
2012-02-16,19500.0,19900.0,19300.0,19500.0,17316.847656,719000
2012-02-17,19650.0,19750.0,19450.0,19650.0,17450.054688,677000
2012-02-20,19700.0,19750.0,19400.0,19700.0,17494.455078,775500
2012-02-21,19400.0,19700.0,19400.0,19400.0,17228.042969,799000
2012-02-22,19150.0,19400.0,19050.0,19150.0,17006.03125,811000
2012-02-23,18550.0,19050.0,18550.0,18550.0,16473.207031,1860500
2012-02-24,18200.0,18550.0,17500.0,18200.0,16162.389648,3086500
2012-02-27,18600.0,18800.0,17750.0,18600.0,16517.607422,1736000
2012-02-28,18550.0,18950.0,18550.0,18550.0,16473.207031,1224500
2012-02-29,19250.0,19300.0,18600.0,19250.0,17094.833984,1545000
2012-03-01,18650.0,19200.0,18650.0,18650.0,16562.011719,1037000
2012-03-02,19250.0,19350.0,18750.0,19250.0,17094.833984,1451000
2012-03-05,19000.0,19350.0,18950.0,19000.0,16872.826172,454000
2012-03-06,18650.0,19000.0,18600.0,18650.0,16562.011719,1813500
2012-03-07,18800.0,18900.0,18650.0,18800.0,16695.216797,552000
2012-03-08,19200.0,19250.0,18800.0,19200.0,17050.435547,1082500
2012-03-09,18800.0,18900.0,18650.0,18800.0,16695.216797,2
2012-03-12,19800.0,19900.0,19600.0,19800.0,17583.261719,1040500
2012-03-13,19700.0,19950.0,19700.0,19700.0,17494.455078,1093000
2012-03-14,19800.0,20200.0,19750.0,19800.0,17583.261719,2800000
2012-03-15,19150.0,20000.0,19100.0,19150.0,17006.03125,889000
2012-03-16,19650.0,19750.0,19100.0,19650.0,17450.054688,1519000
2012-03-19,19250.0,19700.0,19200.0,19250.0,17094.833984,1008000
2012-03-20,19300.0,19600.0,19250.0,19300.0,17139.242188,553000
2012-03-21,19450.0,19600.0,19350.0,19450.0,17272.445313,682500
2012-03-22,19400.0,19550.0,19350.0,19400.0,17228.042969,433000
2012-03-26,19400.0,19600.0,19200.0,19500.0,17316.847656,970500
2012-03-27,19300.0,19450.0,19250.0,19300.0,17139.242188,885000
2012-03-28,19500.0,19500.0,19250.0,19500.0,17316.847656,1101500
2012-03-29,19550.0,19550.0,19200.0,19550.0,17361.248047,766000
2012-03-30,20000.0,20200.0,19400.0,20000.0,17760.867188,2589500
2012-04-02,20150.0,20150.0,19750.0,20150.0,17894.078125,1072500
2012-04-03,20150.0,20150.0,20150.0,20150.0,17894.078125,0
2012-04-04,19450.0,20300.0,19450.0,19450.0,17272.445313,1347500
2012-04-05,19500.0,19550.0,19200.0,19500.0,17316.847656,1495000
2012-04-09,19500.0,19600.0,19450.0,19450.0,17272.445313,794500
2012-04-10,19350.0,19500.0,19350.0,19350.0,17183.642578,1338000
2012-04-11,19500.0,19500.0,19350.0,19500.0,17316.847656,1476000
2012-04-12,18950.0,19500.0,18800.0,18950.0,16828.425781,1897500
2012-04-13,19000.0,19150.0,18900.0,19000.0,16872.826172,1234500
2012-04-16,18850.0,18900.0,18800.0,18850.0,16739.619141,1817500
2012-04-17,18900.0,19100.0,18850.0,18900.0,16784.021484,912000
2012-04-18,19050.0,19200.0,19000.0,19050.0,16917.230469,2115000
2012-04-19,18850.0,19050.0,18850.0,18850.0,16739.619141,637500
2012-04-20,19100.0,19150.0,18750.0,19100.0,16961.630859,1329000
2012-04-23,19300.0,19500.0,19100.0,19300.0,17139.242188,2401500
2012-04-24,19500.0,19600.0,19350.0,19500.0,17316.847656,1757000
2012-04-25,19250.0,19450.0,19050.0,19250.0,17094.833984,1418500
2012-04-26,19450.0,19550.0,19300.0,19450.0,17272.445313,761500
2012-04-27,19300.0,19450.0,19100.0,19300.0,17139.242188,1103000
2012-04-30,19850.0,20250.0,19400.0,19850.0,17627.664063,2725000
2012-05-01,20150.0,20150.0,19700.0,20150.0,17894.078125,852000
2012-05-02,20150.0,20150.0,19700.0,20150.0,17894.078125,3
2012-05-03,20700.0,20900.0,20650.0,20700.0,18382.5,1491000
2012-05-04,21250.0,22000.0,21000.0,21250.0,18870.921875,2540500
2012-05-07,21150.0,21450.0,20750.0,21150.0,18782.121094,1673000
2012-05-08,22400.0,22450.0,21250.0,22400.0,19892.175781,3027000
2012-05-09,21850.0,22400.0,21800.0,21850.0,19403.753906,1920000
2012-05-10,21900.0,22200.0,21750.0,21900.0,19448.150391,1277500
2012-05-11,21600.0,22000.0,21500.0,21600.0,19181.736328,1050500
2012-05-14,21800.0,22000.0,21400.0,21800.0,19359.347656,1221500
2012-05-15,21250.0,21850.0,21100.0,21250.0,18870.921875,1335000
2012-05-16,21250.0,21250.0,20400.0,21250.0,18870.921875,2359000
2012-05-21,21250.0,21600.0,20750.0,20750.0,18426.902344,2544000
2012-05-22,21100.0,21100.0,20550.0,21100.0,18737.71875,1529000
2012-05-23,21200.0,21300.0,20900.0,21200.0,18826.521484,1909000
2012-05-24,21100.0,21200.0,20900.0,21100.0,18737.71875,1093000
2012-05-25,21050.0,21250.0,20900.0,21050.0,18693.314453,2076000
2012-05-28,21000.0,21200.0,21000.0,21000.0,18648.910156,1394000
2012-05-29,21100.0,21200.0,21000.0,21100.0,18737.71875,1455500
2012-05-30,21100.0,21200.0,20950.0,21100.0,18737.71875,1765500
2012-05-31,20550.0,21100.0,20050.0,20550.0,18249.291016,6011500
